0.000,0.313
0.083,0.255
0.167,0.197
0.250,0.139
0.333,0.081
0.417,0.023
0.500,0.019
0.583,0.016
0.667,0.012
0.750,0.008
0.833,0.004
0.917,0.000
1.000,0.000
1.083,0.000
1.167,0.000
1.250,0.000
1.333,0.000
1.417,0.000
1.500,0.000
1.583,0.000
1.667,0.000
1.750,0.000
1.833,0.000
1.917,0.000
2.000,0.000
2.083,0.000
2.167,0.000
2.250,0.000
2.333,0.000
2.417,0.000
2.500,0.000
2.583,0.000
2.667,0.000
2.750,0.000
2.833,0.000
2.917,0.000
3.000,0.000
3.083,0.000
3.167,0.000
3.250,0.000
3.333,0.000
3.417,0.000
3.500,0.000
3.583,0.000
3.667,0.000
3.750,0.000
3.833,0.000
3.917,0.000
4.000,0.000
4.083,0.000
4.167,0.000
4.250,0.000
4.333,0.000
4.417,0.000
4.500,0.000
4.583,0.000
4.667,0.000
4.750,0.000
4.833,0.000
4.917,0.000
5.000,0.000
5.083,0.000
5.167,0.000
5.250,0.000
5.333,0.000
5.417,0.000
5.500,0.000
5.583,0.000
5.667,0.000
5.750,0.000
5.833,0.000
5.917,0.000
6.000,0.000
6.083,0.000
6.167,0.000
6.250,0.000
6.333,0.000
6.417,0.000
6.500,0.000
6.583,0.000
6.667,0.000
6.750,0.000
6.833,0.000
6.917,0.000
7.000,0.000
7.083,0.000
7.167,0.000
7.250,0.000
7.333,0.000
7.417,0.000
7.500,0.000
7.583,0.000
7.667,0.000
7.750,0.000
7.833,0.000
7.917,0.000
8.000,0.000
8.083,0.000
8.167,0.000
8.250,0.000
8.333,0.000
8.417,0.000
8.500,0.000
8.583,0.000
8.667,0.000
8.750,0.000
8.833,0.000
8.917,0.000
9.000,0.000
9.083,0.000
9.167,0.000
9.250,0.000
9.333,0.000
9.417,0.000
9.500,0.000
9.583,0.000
9.667,0.000
9.750,0.000
9.833,0.000
9.917,0.000
10.000,0.000
10.083,0.000
10.167,0.000
10.250,0.000
10.333,0.000
10.417,0.000
10.500,0.000
10.583,0.036
10.667,0.072
10.750,0.108
10.833,0.144
10.917,0.180
11.000,0.217
11.083,0.717
11.167,1.217
11.250,1.717
11.333,2.217
11.417,2.718
11.500,3.218
11.583,4.187
11.667,5.156
11.750,6.125
11.833,7.095
11.917,8.064
12.000,9.033
12.083,10.211
12.167,11.389
12.250,12.567
12.333,13.746
12.417,14.924
12.500,16.102
12.583,17.252
12.667,18.402
12.750,19.552
12.833,20.702
12.917,21.852
13.000,23.003
13.083,24.062
13.167,25.121
13.250,26.180
13.333,27.239
13.417,28.298
13.500,29.357
13.583,30.291
13.667,31.225
13.750,32.159
13.833,33.094
13.917,34.028
14.000,34.962
14.083,35.812
14.167,36.661
14.250,37.511
14.333,38.360
14.417,39.209
14.500,40.059
14.583,40.784
14.667,41.509
14.750,42.234
14.833,42.959
14.917,43.685
15.000,44.410
15.083,45.048
15.167,45.685
15.250,46.323
15.333,46.961
15.417,47.599
15.500,48.237
15.583,48.521
15.667,48.805
15.750,49.089
15.833,49.373
15.917,49.657
16.000,49.941
16.083,49.941
16.167,49.941
16.250,49.941
16.333,49.941
16.417,49.941
16.500,49.941
16.583,49.941
16.667,49.941
16.750,49.941
16.833,49.941
16.917,49.941
17.000,49.941
17.083,49.941
17.167,49.941
17.250,49.941
17.333,49.941
17.417,49.941
17.500,49.941
17.583,49.941
17.667,49.941
17.750,49.941
17.833,49.941
17.917,49.941
18.000,49.941
18.083,49.941
18.167,49.941
18.250,49.941
18.333,49.941
18.417,49.941
18.500,49.941
18.583,49.741
18.667,49.542
18.750,49.342
18.833,49.142
18.917,48.943
19.000,48.743
19.083,48.388
19.167,48.034
19.250,47.679
19.333,47.324
19.417,46.970
19.500,46.615
19.583,45.988
19.667,45.360
19.750,44.733
19.833,44.106
19.917,43.478
20.000,42.851
20.083,42.086
20.167,41.321
20.250,40.556
20.333,39.791
20.417,39.026
20.500,38.262
20.583,37.396
20.667,36.530
20.750,35.664
20.833,34.798
20.917,33.932
21.000,33.066
21.083,32.102
21.167,31.138
21.250,30.174
21.333,29.210
21.417,28.246
21.500,27.282
21.583,26.214
21.667,25.147
21.750,24.079
21.833,23.012
21.917,21.944
22.000,20.877
22.083,19.761
22.167,18.644
22.250,17.528
22.333,16.412
22.417,15.296
22.500,14.179
22.583,13.109
22.667,12.039
22.750,10.968
22.833,9.898
22.917,8.828
23.000,7.757
23.083,6.762
23.167,5.767
23.250,4.771
23.333,3.776
23.417,2.780
23.500,1.785
23.583,1.549
23.667,1.314
23.750,1.078
23.833,0.842
23.917,0.607
